pattern_rank,feature_index,fold,sample_index,sample_id,participant_id,arm_code,y_true,y_pred,correct,feature_value
12,8533,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.4464285671710968
1,8164,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.375
2,8429,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4464285671710968
3,7931,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4107142984867096
4,6206,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4107142984867096
5,8463,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.5535714030265808
6,8405,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.5178571343421936
7,7909,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.5
8,8453,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.5357142686843872
9,8485,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4107142984867096
10,6196,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4464285671710968
11,7944,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.125
12,8533,4,74,ksas_m1_p07_d,P07,d,1,2,False,0.4285714328289032
1,8164,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.4464285671710968
2,8429,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.5714285969734192
3,7931,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.5
4,6206,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.4107142984867096
5,8463,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.5892857313156128
6,8405,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.4821428656578064
7,7909,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.5357142686843872
8,8453,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.625
9,8485,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.6607142686843872
10,6196,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.4642857015132904
11,7944,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.2321428507566452
12,8533,4,75,ksas_m1_p07_i,P07,i,1,1,True,0.4642857015132904
1,8164,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.5178571343421936
2,8429,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.6071428656578064
3,7931,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.4285714328289032
4,6206,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.5357142686843872
5,8463,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.3035714328289032
6,8405,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.3392857015132904
7,7909,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.2857142984867096
8,8453,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.2321428507566452
9,8485,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.5714285969734192
10,6196,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.5535714030265808
11,7944,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.4464285671710968
12,8533,4,78,ksas_m1_p09_d,P09,d,1,1,True,0.5178571343421936
1,8164,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.4464285671710968
2,8429,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.5
3,7931,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.5714285969734192
4,6206,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.3214285671710968
5,8463,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.4821428656578064
6,8405,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.4464285671710968
7,7909,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.5714285969734192
8,8453,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.3928571343421936
9,8485,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.5714285969734192
10,6196,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.3214285671710968
11,7944,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.3571428656578064
12,8533,4,79,ksas_m1_p09_i,P09,i,1,1,True,0.5892857313156128
1,8164,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.4642857015132904
2,8429,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.4107142984867096
3,7931,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.625
4,6206,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.5714285969734192
5,8463,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.1785714328289032
6,8405,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.1964285671710968
7,7909,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.5714285969734192
8,8453,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.1964285671710968
9,8485,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.3214285671710968
10,6196,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.6964285969734192
11,7944,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.1785714328289032
12,8533,4,96,ksas_m2_p17_d,P17,d,2,2,True,0.3571428656578064
1,8164,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.4821428656578064
2,8429,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.3928571343421936
3,7931,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.5714285969734192
4,6206,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.5178571343421936
5,8463,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.1428571492433548
6,8405,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.3214285671710968
7,7909,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.4642857015132904
8,8453,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.2142857164144516
9,8485,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.4285714328289032
10,6196,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.5
11,7944,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.2678571343421936
12,8533,4,97,ksas_m2_p17_i,P17,i,2,2,True,0.3214285671710968
1,8164,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.375
2,8429,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.4464285671710968
3,7931,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.0
4,6206,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.0
5,8463,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.25
6,8405,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.375
7,7909,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.0
8,8453,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.3035714328289032
9,8485,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.4285714328289032
10,6196,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.0
11,7944,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.3571428656578064
12,8533,4,106,ksas_m2_p03_d,P03,d,2,2,True,0.4642857015132904
1,8164,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.5
2,8429,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.4107142984867096
3,7931,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.6071428656578064
4,6206,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.375
5,8463,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.2857142984867096
6,8405,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.3571428656578064
7,7909,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.6785714030265808
8,8453,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.2678571343421936
9,8485,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.3571428656578064
10,6196,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.4285714328289032
11,7944,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.2142857164144516
12,8533,4,107,ksas_m2_p03_i,P03,i,2,2,True,0.4821428656578064
1,8164,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.375
2,8429,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.3214285671710968
3,7931,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.5535714030265808
4,6206,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.375
5,8463,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.1428571492433548
6,8405,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.375
7,7909,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.6607142686843872
8,8453,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.2142857164144516
9,8485,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.4464285671710968
10,6196,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.375
11,7944,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.1785714328289032
12,8533,4,114,ksas_m2_p07_d,P07,d,2,2,True,0.4107142984867096
1,8164,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.4285714328289032
2,8429,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3571428656578064
3,7931,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.5535714030265808
4,6206,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3035714328289032
5,8463,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.2321428507566452
6,8405,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3035714328289032
7,7909,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.6607142686843872
8,8453,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3035714328289032
9,8485,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3571428656578064
10,6196,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.3571428656578064
11,7944,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.1607142835855484
12,8533,4,115,ksas_m2_p07_i,P07,i,2,2,True,0.5
1,8164,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.5178571343421936
2,8429,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.3392857015132904
3,7931,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.6428571343421936
4,6206,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.3571428656578064
5,8463,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.3571428656578064
6,8405,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.4107142984867096
7,7909,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.6428571343421936
8,8453,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.375
9,8485,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.4107142984867096
10,6196,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.3928571343421936
11,7944,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.2142857164144516
12,8533,4,118,ksas_m2_p09_d,P09,d,2,2,True,0.4821428656578064
1,8164,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.3214285671710968
2,8429,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.3035714328289032
3,7931,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.5357142686843872
4,6206,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.3392857015132904
5,8463,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.2678571343421936
6,8405,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.3214285671710968
7,7909,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.625
8,8453,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.25
9,8485,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.2857142984867096
10,6196,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.375
11,7944,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.125
12,8533,4,119,ksas_m2_p09_i,P09,i,2,2,True,0.3571428656578064
1,8164,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.3571428656578064
2,8429,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.4285714328289032
3,7931,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.6071428656578064
4,6206,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.5178571343421936
5,8463,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.3571428656578064
6,8405,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.3928571343421936
7,7909,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.5
8,8453,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.4285714328289032
9,8485,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.5535714030265808
10,6196,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.5535714030265808
11,7944,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.2857142984867096
12,8533,4,136,ksas_m3_p17_d,P17,d,3,3,True,0.3571428656578064
1,8164,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.4642857015132904
2,8429,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.4642857015132904
3,7931,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.6428571343421936
4,6206,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.4464285671710968
5,8463,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.3928571343421936
6,8405,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.4285714328289032
7,7909,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.5892857313156128
8,8453,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.5178571343421936
9,8485,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.3392857015132904
10,6196,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.5535714030265808
11,7944,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.1785714328289032
12,8533,4,137,ksas_m3_p17_i,P17,i,3,2,False,0.4642857015132904
1,8164,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.5178571343421936
2,8429,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.4285714328289032
3,7931,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.4107142984867096
4,6206,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3928571343421936
5,8463,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3571428656578064
6,8405,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.4464285671710968
7,7909,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.4821428656578064
8,8453,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3035714328289032
9,8485,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3928571343421936
10,6196,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3928571343421936
11,7944,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.2857142984867096
12,8533,4,146,ksas_m3_p03_d,P03,d,3,3,True,0.3571428656578064
1,8164,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.3928571343421936
2,8429,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.4285714328289032
3,7931,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.5714285969734192
4,6206,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.375
5,8463,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.2142857164144516
6,8405,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.2678571343421936
7,7909,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.6785714030265808
8,8453,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.3035714328289032
9,8485,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.3928571343421936
10,6196,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.4821428656578064
11,7944,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.1428571492433548
12,8533,4,147,ksas_m3_p03_i,P03,i,3,3,True,0.3035714328289032
1,8164,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.4107142984867096
2,8429,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.3928571343421936
3,7931,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.5535714030265808
4,6206,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.3214285671710968
5,8463,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.1785714328289032
6,8405,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.4107142984867096
7,7909,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.6428571343421936
8,8453,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.25
9,8485,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.25
10,6196,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.4107142984867096
11,7944,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.125
12,8533,4,154,ksas_m3_p07_d,P07,d,3,2,False,0.3928571343421936
1,8164,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.4107142984867096
2,8429,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.25
3,7931,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.5535714030265808
4,6206,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.3928571343421936
5,8463,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.3035714328289032
6,8405,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.4464285671710968
7,7909,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.6428571343421936
8,8453,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.2857142984867096
9,8485,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.3035714328289032
10,6196,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.4285714328289032
11,7944,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.125
12,8533,4,155,ksas_m3_p07_i,P07,i,3,3,True,0.25
1,8164,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.375
2,8429,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3928571343421936
3,7931,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.6428571343421936
4,6206,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3392857015132904
5,8463,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.2857142984867096
6,8405,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3571428656578064
7,7909,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.75
8,8453,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3392857015132904
9,8485,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3392857015132904
10,6196,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.4821428656578064
11,7944,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.2142857164144516
12,8533,4,158,ksas_m3_p09_d,P09,d,3,3,True,0.3214285671710968
1,8164,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.4285714328289032
2,8429,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.4821428656578064
3,7931,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.5892857313156128
4,6206,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3035714328289032
5,8463,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3214285671710968
6,8405,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3214285671710968
7,7909,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.6964285969734192
8,8453,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3571428656578064
9,8485,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3392857015132904
10,6196,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3928571343421936
11,7944,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.1607142835855484
12,8533,4,159,ksas_m3_p09_i,P09,i,3,3,True,0.3928571343421936
1,8164,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5
2,8429,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.4642857015132904
3,7931,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5
4,6206,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5892857313156128
5,8463,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5714285969734192
6,8405,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.4285714328289032
7,7909,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5357142686843872
8,8453,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5892857313156128
9,8485,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.4107142984867096
10,6196,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5714285969734192
11,7944,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5
12,8533,4,176,ksas_m4_p17_d,P17,d,4,4,True,0.5714285969734192
1,8164,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5535714030265808
2,8429,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5178571343421936
3,7931,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5714285969734192
4,6206,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5535714030265808
5,8463,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5178571343421936
6,8405,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.4464285671710968
7,7909,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.625
8,8453,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.4642857015132904
9,8485,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5357142686843872
10,6196,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.5357142686843872
11,7944,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.4285714328289032
12,8533,4,177,ksas_m4_p17_i,P17,i,4,4,True,0.4285714328289032
1,8164,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5178571343421936
2,8429,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.4821428656578064
3,7931,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5535714030265808
4,6206,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.4821428656578064
5,8463,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5714285969734192
6,8405,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.4642857015132904
7,7909,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.4642857015132904
8,8453,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5714285969734192
9,8485,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5892857313156128
10,6196,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.5357142686843872
11,7944,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.3571428656578064
12,8533,4,186,ksas_m4_p03_d,P03,d,4,4,True,0.6607142686843872
1,8164,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.4107142984867096
2,8429,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.3928571343421936
3,7931,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.4464285671710968
4,6206,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.625
5,8463,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.5714285969734192
6,8405,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.4821428656578064
7,7909,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.3571428656578064
8,8453,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.5714285969734192
9,8485,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.5892857313156128
10,6196,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.625
11,7944,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.3928571343421936
12,8533,4,187,ksas_m4_p03_i,P03,i,4,4,True,0.6785714030265808
1,8164,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.4464285671710968
2,8429,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.4107142984867096
3,7931,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.4642857015132904
4,6206,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.625
5,8463,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.5357142686843872
6,8405,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.5
7,7909,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.5714285969734192
8,8453,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.5714285969734192
9,8485,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.5535714030265808
10,6196,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.625
11,7944,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.4107142984867096
12,8533,4,194,ksas_m4_p07_d,P07,d,4,4,True,0.6607142686843872
1,8164,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.5357142686843872
2,8429,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.4107142984867096
3,7931,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.4464285671710968
4,6206,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.5892857313156128
5,8463,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.5535714030265808
6,8405,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.4642857015132904
7,7909,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.5535714030265808
8,8453,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.5535714030265808
9,8485,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.625
10,6196,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.6071428656578064
11,7944,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.375
12,8533,4,195,ksas_m4_p07_i,P07,i,4,4,True,0.6607142686843872
1,8164,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.4464285671710968
2,8429,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.5
3,7931,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.2678571343421936
4,6206,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.5178571343421936
5,8463,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.3571428656578064
6,8405,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.3571428656578064
7,7909,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.25
8,8453,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.4642857015132904
9,8485,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.4642857015132904
10,6196,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.4642857015132904
11,7944,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.5714285969734192
12,8533,4,198,ksas_m4_p09_d,P09,d,4,5,False,0.3928571343421936
1,8164,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.4821428656578064
2,8429,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.4285714328289032
3,7931,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.5
4,6206,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.5357142686843872
5,8463,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.6071428656578064
6,8405,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.5178571343421936
7,7909,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.5892857313156128
8,8453,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.4821428656578064
9,8485,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.6071428656578064
10,6196,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.5535714030265808
11,7944,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.4107142984867096
12,8533,4,199,ksas_m4_p09_i,P09,i,4,4,True,0.3928571343421936
1,8164,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.4642857015132904
2,8429,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.3928571343421936
3,7931,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.0535714291036129
4,6206,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.4285714328289032
5,8463,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.5
6,8405,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.6071428656578064
7,7909,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.0714285746216774
8,8453,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.5178571343421936
9,8485,4,216,ksas_m5_p17_d,P17,d,5,5,True,0.6071428656578064
